review_id,text,category,polarity,aspect.term,aspect.location,sentiment.term,sentiment.location,sentiment.type
ex_0255,"Quando viajamos para uma cidade por 3 noites como foi o nosso caso, optamos por uma estadia mais económica porque o objectivo da viagem é visitar. A estadia neste hotel foi a pior de sempre. Seja qual for a categoria do hotel, a limpeza no meu ver é o principal, que foi o pior ponto neste hotel. O primeiro quarto que nos foi atribuido era minúsculo mas não era importante. A sanita tinha a água quase a transbordar. Bastou utilizar uma única vez e acabou por acontecer mesmo, saiu água por todo lado, inclusive entrou no quarto. Fui à recepção em que não eram nada simpáticos e claro, deram-nos outro quarto. No segundo quarto, não imaginam a sujidade que tinha no chão e a casa de banho. A parte frontal da banheira tinha madeira a ficar podre com a humidade, era uma espécie de bichos por todo lado. O lavatório era muito velho e com uma fuga, ou seja o movel também estava a desfazer-se. O pequeno almoço também foi do mais fraco que já vi. Enfim, acho que não tenho as palavras certas... a não repetir nem recomendo. Corremos o risco de reservar um hotel 2 estrelas mas nunca pensei que fosse tão mau. O único aspecto positivo é mesmo a localização, próximo da Opera e boas ligações a transportes públicos.",location,POS,localização,"[1143, 1154]",próximo da Opera,"[1156, 1172]",explicit
ex_0255,"Quando viajamos para uma cidade por 3 noites como foi o nosso caso, optamos por uma estadia mais económica porque o objectivo da viagem é visitar. A estadia neste hotel foi a pior de sempre. Seja qual for a categoria do hotel, a limpeza no meu ver é o principal, que foi o pior ponto neste hotel. O primeiro quarto que nos foi atribuido era minúsculo mas não era importante. A sanita tinha a água quase a transbordar. Bastou utilizar uma única vez e acabou por acontecer mesmo, saiu água por todo lado, inclusive entrou no quarto. Fui à recepção em que não eram nada simpáticos e claro, deram-nos outro quarto. No segundo quarto, não imaginam a sujidade que tinha no chão e a casa de banho. A parte frontal da banheira tinha madeira a ficar podre com a humidade, era uma espécie de bichos por todo lado. O lavatório era muito velho e com uma fuga, ou seja o movel também estava a desfazer-se. O pequeno almoço também foi do mais fraco que já vi. Enfim, acho que não tenho as palavras certas... a não repetir nem recomendo. Corremos o risco de reservar um hotel 2 estrelas mas nunca pensei que fosse tão mau. O único aspecto positivo é mesmo a localização, próximo da Opera e boas ligações a transportes públicos.",location,POS,localização,"[1143, 1154]",boas ligações a transportes públicos,"[1175, 1211]",explicit
ex_1162,"Localização sensacional , perto de tudo , dá pra fazer quase tudo a pé. Ala nova do Hotel ficou ótima , confortável dentro da média de 4 estrelas. O único ponto negativo fica por conta dos preços internos de internet(ainda conbram), frigobar e room service que são proibitivos mas pra quem não usa nada disso recomendamos o Hotel. Nós voltaríamos.",location,POS,Localização,"[0, 11]",sensacional,"[12, 23]",explicit
ex_1162,"Localização sensacional , perto de tudo , dá pra fazer quase tudo a pé. Ala nova do Hotel ficou ótima , confortável dentro da média de 4 estrelas. O único ponto negativo fica por conta dos preços internos de internet(ainda conbram), frigobar e room service que são proibitivos mas pra quem não usa nada disso recomendamos o Hotel. Nós voltaríamos.",price,NEG,preços,"[189, 195]",negativo,"[161, 169]",explicit
ex_1162,"Localização sensacional , perto de tudo , dá pra fazer quase tudo a pé. Ala nova do Hotel ficou ótima , confortável dentro da média de 4 estrelas. O único ponto negativo fica por conta dos preços internos de internet(ainda conbram), frigobar e room service que são proibitivos mas pra quem não usa nada disso recomendamos o Hotel. Nós voltaríamos.",service,NEG,room service,"[244, 256]",negativo,"[161, 169]",explicit
ex_1162,"Localização sensacional , perto de tudo , dá pra fazer quase tudo a pé. Ala nova do Hotel ficou ótima , confortável dentro da média de 4 estrelas. O único ponto negativo fica por conta dos preços internos de internet(ainda conbram), frigobar e room service que são proibitivos mas pra quem não usa nada disso recomendamos o Hotel. Nós voltaríamos.",general,POS,Hotel,"[324, 329]",recomendamos,"[309, 321]",explicit
ex_1112,"É necessário verificarem as sanitas, pois um dos quartos tinha uma sanita cujo rebordo magoava sendo passível de causar ferimentos. Àparte esta situação, recomendamos este hotel. O atendimento é muito bom, bem como a nível de informações e limpeza. Os quartos são grandes e muito bem equipados. A nível de pequeno almoço também o consideramos muito bom, tendo bastante variedade de escolha.",structure,POS,quartos,"[252, 259]",grandes e muito bem equipados,"[264, 293]",explicit
ex_1740,"Otimo hotel com equipe educada e bem treinada. Alguns ate arriscam o espanhol pra ajudar.  Os quartos bem limpos e confortaveis. So nao gostei da divisão do banheiro/quarto, que é apenas por uma cortina translucida. Faltaria privacidade se for com mais de uma pessoa.  Otima localizaçao. Em frente tem CVS 24h. e fica perto da Times Square e de estaçoes de metro.",service,POS,equipe,"[16, 22]",educada,"[23, 30]",explicit
ex_1740,"Otimo hotel com equipe educada e bem treinada. Alguns ate arriscam o espanhol pra ajudar.  Os quartos bem limpos e confortaveis. So nao gostei da divisão do banheiro/quarto, que é apenas por uma cortina translucida. Faltaria privacidade se for com mais de uma pessoa.  Otima localizaçao. Em frente tem CVS 24h. e fica perto da Times Square e de estaçoes de metro.",structure,POS,quartos,"[94, 101]",limpos,"[106, 112]",explicit
ex_0431,"Escolhemos o Hotel pelo custo benefício. Tudo em Paris é caro. Este hotel tinha como vantagens o fato de ser bem localizado, no centro, perto de tudo e com estação de metrô na porta; e também o fato de que a dona é portuguesa, o que facilitou muito a comunicação e o atendimento. O quarto era bem pequeno, o menor que já fiquei na vida! Mas tinha um bom aquecedor... Não tomei café da manhã no hotel, pois era mais em conta e mais gostoso ir a uma padaria ali perto... Valeu pela localização.",general,POS,Hotel,"[13, 18]",custo benefício,"[24, 39]",explicit
ex_0431,"Escolhemos o Hotel pelo custo benefício. Tudo em Paris é caro. Este hotel tinha como vantagens o fato de ser bem localizado, no centro, perto de tudo e com estação de metrô na porta; e também o fato de que a dona é portuguesa, o que facilitou muito a comunicação e o atendimento. O quarto era bem pequeno, o menor que já fiquei na vida! Mas tinha um bom aquecedor... Não tomei café da manhã no hotel, pois era mais em conta e mais gostoso ir a uma padaria ali perto... Valeu pela localização.",structure,NEG,quarto,"[282, 288]",pequeno,"[297, 304]",explicit
ex_0431,"Escolhemos o Hotel pelo custo benefício. Tudo em Paris é caro. Este hotel tinha como vantagens o fato de ser bem localizado, no centro, perto de tudo e com estação de metrô na porta; e também o fato de que a dona é portuguesa, o que facilitou muito a comunicação e o atendimento. O quarto era bem pequeno, o menor que já fiquei na vida! Mas tinha um bom aquecedor... Não tomei café da manhã no hotel, pois era mais em conta e mais gostoso ir a uma padaria ali perto... Valeu pela localização.",structure,POS,aquecedor,"[354, 363]",bom,"[350, 353]",explicit
ex_0431,"Escolhemos o Hotel pelo custo benefício. Tudo em Paris é caro. Este hotel tinha como vantagens o fato de ser bem localizado, no centro, perto de tudo e com estação de metrô na porta; e também o fato de que a dona é portuguesa, o que facilitou muito a comunicação e o atendimento. O quarto era bem pequeno, o menor que já fiquei na vida! Mas tinha um bom aquecedor... Não tomei café da manhã no hotel, pois era mais em conta e mais gostoso ir a uma padaria ali perto... Valeu pela localização.",location,POS,localização,"[480, 491]",Valeu,"[469, 474]",explicit
ex_0431,"Escolhemos o Hotel pelo custo benefício. Tudo em Paris é caro. Este hotel tinha como vantagens o fato de ser bem localizado, no centro, perto de tudo e com estação de metrô na porta; e também o fato de que a dona é portuguesa, o que facilitou muito a comunicação e o atendimento. O quarto era bem pequeno, o menor que já fiquei na vida! Mas tinha um bom aquecedor... Não tomei café da manhã no hotel, pois era mais em conta e mais gostoso ir a uma padaria ali perto... Valeu pela localização.",service,POS,atendimento,"[267, 278]",facilitou,"[233, 242]",explicit
ex_1378,"Estive la por quatro diase indico a todos. O hotel esta bem localizado em uma area muito tranquila e proxima dos pontos turisticos, com bons restaurantes e cafes proximos. Perto da estacao de metro. Recebemos um otimo atendimento de todos os funcionarios e dos donos que administram o hotel. Penso em ficar no mesmo hotel todas as vezes que for em Paris. E um excelente custo-beneficio.",location,POS,localizado,"[60, 70]",bem,"[56, 59]",explicit
ex_1378,"Estive la por quatro diase indico a todos. O hotel esta bem localizado em uma area muito tranquila e proxima dos pontos turisticos, com bons restaurantes e cafes proximos. Perto da estacao de metro. Recebemos um otimo atendimento de todos os funcionarios e dos donos que administram o hotel. Penso em ficar no mesmo hotel todas as vezes que for em Paris. E um excelente custo-beneficio.",service,POS,atendimento,"[218, 229]",otimo,"[212, 217]",explicit
ex_1378,"Estive la por quatro diase indico a todos. O hotel esta bem localizado em uma area muito tranquila e proxima dos pontos turisticos, com bons restaurantes e cafes proximos. Perto da estacao de metro. Recebemos um otimo atendimento de todos os funcionarios e dos donos que administram o hotel. Penso em ficar no mesmo hotel todas as vezes que for em Paris. E um excelente custo-beneficio.",price,POS,custo-beneficio,"[370, 385]",excelente,"[360, 369]",explicit
ex_1059,"Ótimo Hotel com quartos impecáveis. Atendimento excelente, preço justo, sem contar com a ótima localização em Nova York. Tem vários cafés nas redondezas, o metrô não é longe e fica colado na Times Square, porém longe da bagunça e barulho. A cama é ótima...até estranhei a cama de casa quando voltei....kkkkkk. Recomendo a todos.....",general,POS,Hotel,"[6, 11]",Ótimo,"[0, 5]",explicit
ex_1059,"Ótimo Hotel com quartos impecáveis. Atendimento excelente, preço justo, sem contar com a ótima localização em Nova York. Tem vários cafés nas redondezas, o metrô não é longe e fica colado na Times Square, porém longe da bagunça e barulho. A cama é ótima...até estranhei a cama de casa quando voltei....kkkkkk. Recomendo a todos.....",structure,POS,quartos,"[16, 23]",impecáveis,"[24, 34]",explicit
ex_1059,"Ótimo Hotel com quartos impecáveis. Atendimento excelente, preço justo, sem contar com a ótima localização em Nova York. Tem vários cafés nas redondezas, o metrô não é longe e fica colado na Times Square, porém longe da bagunça e barulho. A cama é ótima...até estranhei a cama de casa quando voltei....kkkkkk. Recomendo a todos.....",service,POS,Atendimento,"[36, 47]",excelente,"[48, 57]",explicit
ex_1059,"Ótimo Hotel com quartos impecáveis. Atendimento excelente, preço justo, sem contar com a ótima localização em Nova York. Tem vários cafés nas redondezas, o metrô não é longe e fica colado na Times Square, porém longe da bagunça e barulho. A cama é ótima...até estranhei a cama de casa quando voltei....kkkkkk. Recomendo a todos.....",location,POS,localização,"[95, 106]",ótima,"[89, 94]",explicit
ex_1059,"Ótimo Hotel com quartos impecáveis. Atendimento excelente, preço justo, sem contar com a ótima localização em Nova York. Tem vários cafés nas redondezas, o metrô não é longe e fica colado na Times Square, porém longe da bagunça e barulho. A cama é ótima...até estranhei a cama de casa quando voltei....kkkkkk. Recomendo a todos.....",structure,POS,cama,"[241, 245]",ótima,"[248, 253]",explicit
ex_0480,Deixaram de limpar meu quarto logo no primeiro dia de minha estadia... Deixei o quarto por volta das 10 horas e quando retornei as 16:09 o quarto não havia sido arrumado... Depois de um longo dia na rua chegar no seu quarto e ver todo dessarumado é muito desagradável . Após fazer a reclamação os atendentes da recepção tranqüilamente dizem que devo esperar que uma camareira vai arrumar em breve.. Não se pode admitir uma falha dessas num hotel que cobra 350 euros pela diária !!!!,price,NEG,diária,"[471, 477]",cobra 350 euros,"[450, 465]",explicit
ex_1767,"O hotel é mto. velho, um absurdo cobrar 700 euros por uma diária, os donos tinham que ser presos!  Carpete sujo todo rasgado, mofo, porta abre qdo. quer, não repõem o frigobar, pedi um balde de gelo e me falaram que não tinha.  Tem que pedir para arrumar o quarto senão eles não arrumam, o chuveiro molha tudo menos o box.   Horrível!",structure,NEG,Carpete,"[99, 106]",sujo,"[107, 111]",explicit
ex_1767,"O hotel é mto. velho, um absurdo cobrar 700 euros por uma diária, os donos tinham que ser presos!  Carpete sujo todo rasgado, mofo, porta abre qdo. quer, não repõem o frigobar, pedi um balde de gelo e me falaram que não tinha.  Tem que pedir para arrumar o quarto senão eles não arrumam, o chuveiro molha tudo menos o box.   Horrível!",general,NEG,hotel,"[2, 7]",velho,"[15, 20]",explicit
ex_1767,"O hotel é mto. velho, um absurdo cobrar 700 euros por uma diária, os donos tinham que ser presos!  Carpete sujo todo rasgado, mofo, porta abre qdo. quer, não repõem o frigobar, pedi um balde de gelo e me falaram que não tinha.  Tem que pedir para arrumar o quarto senão eles não arrumam, o chuveiro molha tudo menos o box.   Horrível!",price,NEG,700 euros,"[40, 49]",absurdo,"[25, 32]",explicit
ex_1767,"O hotel é mto. velho, um absurdo cobrar 700 euros por uma diária, os donos tinham que ser presos!  Carpete sujo todo rasgado, mofo, porta abre qdo. quer, não repõem o frigobar, pedi um balde de gelo e me falaram que não tinha.  Tem que pedir para arrumar o quarto senão eles não arrumam, o chuveiro molha tudo menos o box.   Horrível!",structure,NEG,Carpete,"[99, 106]",rasgado,"[117, 124]",explicit
ex_1767,"O hotel é mto. velho, um absurdo cobrar 700 euros por uma diária, os donos tinham que ser presos!  Carpete sujo todo rasgado, mofo, porta abre qdo. quer, não repõem o frigobar, pedi um balde de gelo e me falaram que não tinha.  Tem que pedir para arrumar o quarto senão eles não arrumam, o chuveiro molha tudo menos o box.   Horrível!",structure,NEG,Carpete,"[99, 106]",mofo,"[126, 130]",explicit
ex_1767,"O hotel é mto. velho, um absurdo cobrar 700 euros por uma diária, os donos tinham que ser presos!  Carpete sujo todo rasgado, mofo, porta abre qdo. quer, não repõem o frigobar, pedi um balde de gelo e me falaram que não tinha.  Tem que pedir para arrumar o quarto senão eles não arrumam, o chuveiro molha tudo menos o box.   Horrível!",structure,NEG,porta,"[132, 137]",abre qdo. quer,"[138, 152]",explicit
ex_1767,"O hotel é mto. velho, um absurdo cobrar 700 euros por uma diária, os donos tinham que ser presos!  Carpete sujo todo rasgado, mofo, porta abre qdo. quer, não repõem o frigobar, pedi um balde de gelo e me falaram que não tinha.  Tem que pedir para arrumar o quarto senão eles não arrumam, o chuveiro molha tudo menos o box.   Horrível!",structure,NEG,frigobar,"[167, 175]",repõem,"[158, 164]",explicit
ex_1767,"O hotel é mto. velho, um absurdo cobrar 700 euros por uma diária, os donos tinham que ser presos!  Carpete sujo todo rasgado, mofo, porta abre qdo. quer, não repõem o frigobar, pedi um balde de gelo e me falaram que não tinha.  Tem que pedir para arrumar o quarto senão eles não arrumam, o chuveiro molha tudo menos o box.   Horrível!",service,NEG,quarto,"[257, 263]",Tem que pedir para arrumar,"[228, 254]",explicit
ex_1767,"O hotel é mto. velho, um absurdo cobrar 700 euros por uma diária, os donos tinham que ser presos!  Carpete sujo todo rasgado, mofo, porta abre qdo. quer, não repõem o frigobar, pedi um balde de gelo e me falaram que não tinha.  Tem que pedir para arrumar o quarto senão eles não arrumam, o chuveiro molha tudo menos o box.   Horrível!",structure,NEG,chuveiro,"[290, 298]",molha tudo menos o box,"[299, 321]",explicit
ex_0542,"Amei o hotel, o pessoal e a localização! O restaurante eh meio caro e a comida, eu particularmente, não gostei muito. Mas de resto eh impecável. Amei as camareiras irem novamente no nosso quarto no fim do dia para fechar as cortinas, ligar uma música clássica, e deixar uma caixinha de bombom com duas garrafas de água! Muito da equipe ainda arriscam um português quando vêem que se trata de brasileiros. Sempre que ia a NY ficava no Grand Hyatt, agora definitivamente sempre ficarei no Sofitel",location,POS,localização,"[28, 39]",Amei,"[0, 4]",explicit
ex_0542,"Amei o hotel, o pessoal e a localização! O restaurante eh meio caro e a comida, eu particularmente, não gostei muito. Mas de resto eh impecável. Amei as camareiras irem novamente no nosso quarto no fim do dia para fechar as cortinas, ligar uma música clássica, e deixar uma caixinha de bombom com duas garrafas de água! Muito da equipe ainda arriscam um português quando vêem que se trata de brasileiros. Sempre que ia a NY ficava no Grand Hyatt, agora definitivamente sempre ficarei no Sofitel",service,POS,camareiras,"[153, 163]",Amei,"[145, 149]",explicit
ex_0542,"Amei o hotel, o pessoal e a localização! O restaurante eh meio caro e a comida, eu particularmente, não gostei muito. Mas de resto eh impecável. Amei as camareiras irem novamente no nosso quarto no fim do dia para fechar as cortinas, ligar uma música clássica, e deixar uma caixinha de bombom com duas garrafas de água! Muito da equipe ainda arriscam um português quando vêem que se trata de brasileiros. Sempre que ia a NY ficava no Grand Hyatt, agora definitivamente sempre ficarei no Sofitel",service,NEG,restaurante,"[43, 54]",caro,"[63, 67]",explicit
ex_0542,"Amei o hotel, o pessoal e a localização! O restaurante eh meio caro e a comida, eu particularmente, não gostei muito. Mas de resto eh impecável. Amei as camareiras irem novamente no nosso quarto no fim do dia para fechar as cortinas, ligar uma música clássica, e deixar uma caixinha de bombom com duas garrafas de água! Muito da equipe ainda arriscam um português quando vêem que se trata de brasileiros. Sempre que ia a NY ficava no Grand Hyatt, agora definitivamente sempre ficarei no Sofitel",service,NEG,comida,"[72, 78]",gostei,"[104, 110]",explicit
ex_0542,"Amei o hotel, o pessoal e a localização! O restaurante eh meio caro e a comida, eu particularmente, não gostei muito. Mas de resto eh impecável. Amei as camareiras irem novamente no nosso quarto no fim do dia para fechar as cortinas, ligar uma música clássica, e deixar uma caixinha de bombom com duas garrafas de água! Muito da equipe ainda arriscam um português quando vêem que se trata de brasileiros. Sempre que ia a NY ficava no Grand Hyatt, agora definitivamente sempre ficarei no Sofitel",general,POS,hotel,"[7, 12]",Amei,"[0, 4]",explicit
ex_0542,"Amei o hotel, o pessoal e a localização! O restaurante eh meio caro e a comida, eu particularmente, não gostei muito. Mas de resto eh impecável. Amei as camareiras irem novamente no nosso quarto no fim do dia para fechar as cortinas, ligar uma música clássica, e deixar uma caixinha de bombom com duas garrafas de água! Muito da equipe ainda arriscam um português quando vêem que se trata de brasileiros. Sempre que ia a NY ficava no Grand Hyatt, agora definitivamente sempre ficarei no Sofitel",service,POS,pessoal,"[16, 23]",Amei,"[0, 4]",explicit
ex_0542,"Amei o hotel, o pessoal e a localização! O restaurante eh meio caro e a comida, eu particularmente, não gostei muito. Mas de resto eh impecável. Amei as camareiras irem novamente no nosso quarto no fim do dia para fechar as cortinas, ligar uma música clássica, e deixar uma caixinha de bombom com duas garrafas de água! Muito da equipe ainda arriscam um português quando vêem que se trata de brasileiros. Sempre que ia a NY ficava no Grand Hyatt, agora definitivamente sempre ficarei no Sofitel",service,POS,equipe,"[329, 335]",arriscam,"[342, 350]",explicit
ex_0542,"Amei o hotel, o pessoal e a localização! O restaurante eh meio caro e a comida, eu particularmente, não gostei muito. Mas de resto eh impecável. Amei as camareiras irem novamente no nosso quarto no fim do dia para fechar as cortinas, ligar uma música clássica, e deixar uma caixinha de bombom com duas garrafas de água! Muito da equipe ainda arriscam um português quando vêem que se trata de brasileiros. Sempre que ia a NY ficava no Grand Hyatt, agora definitivamente sempre ficarei no Sofitel",general,POS,Sofitel,"[487, 494]",ficarei,"[476, 483]",explicit
ex_1842,"Fantastico este hotel, fica no Meatpacking, que é onde as coisas estao acontecendo em N.Y.  O staf é super atencioso,   E ele está cercado por ótimos restaurantes.... Todos num raio de 300 mt.  No último andar tem o bar / restaurante / balada Boom Boom Room.... Que é otimo e imperdivel....  Com uma vista de 360 graus da cidade.",general,POS,hotel,"[16, 21]",Fantastico,"[0, 10]",explicit
ex_1842,"Fantastico este hotel, fica no Meatpacking, que é onde as coisas estao acontecendo em N.Y.  O staf é super atencioso,   E ele está cercado por ótimos restaurantes.... Todos num raio de 300 mt.  No último andar tem o bar / restaurante / balada Boom Boom Room.... Que é otimo e imperdivel....  Com uma vista de 360 graus da cidade.",service,POS,staf,"[94, 98]",atencioso,"[107, 116]",explicit
ex_1842,"Fantastico este hotel, fica no Meatpacking, que é onde as coisas estao acontecendo em N.Y.  O staf é super atencioso,   E ele está cercado por ótimos restaurantes.... Todos num raio de 300 mt.  No último andar tem o bar / restaurante / balada Boom Boom Room.... Que é otimo e imperdivel....  Com uma vista de 360 graus da cidade.",structure,POS,bar,"[216, 219]",otimo,"[268, 273]",explicit
ex_1842,"Fantastico este hotel, fica no Meatpacking, que é onde as coisas estao acontecendo em N.Y.  O staf é super atencioso,   E ele está cercado por ótimos restaurantes.... Todos num raio de 300 mt.  No último andar tem o bar / restaurante / balada Boom Boom Room.... Que é otimo e imperdivel....  Com uma vista de 360 graus da cidade.",structure,POS,restaurante,"[222, 233]",otimo,"[268, 273]",explicit
ex_1842,"Fantastico este hotel, fica no Meatpacking, que é onde as coisas estao acontecendo em N.Y.  O staf é super atencioso,   E ele está cercado por ótimos restaurantes.... Todos num raio de 300 mt.  No último andar tem o bar / restaurante / balada Boom Boom Room.... Que é otimo e imperdivel....  Com uma vista de 360 graus da cidade.",structure,POS,balada,"[236, 242]",otimo,"[268, 273]",explicit
ex_1842,"Fantastico este hotel, fica no Meatpacking, que é onde as coisas estao acontecendo em N.Y.  O staf é super atencioso,   E ele está cercado por ótimos restaurantes.... Todos num raio de 300 mt.  No último andar tem o bar / restaurante / balada Boom Boom Room.... Que é otimo e imperdivel....  Com uma vista de 360 graus da cidade.",structure,POS,bar,"[216, 219]",imperdivel,"[276, 286]",explicit
ex_1842,"Fantastico este hotel, fica no Meatpacking, que é onde as coisas estao acontecendo em N.Y.  O staf é super atencioso,   E ele está cercado por ótimos restaurantes.... Todos num raio de 300 mt.  No último andar tem o bar / restaurante / balada Boom Boom Room.... Que é otimo e imperdivel....  Com uma vista de 360 graus da cidade.",structure,POS,restaurante,"[222, 233]",imperdivel,"[276, 286]",explicit
ex_1842,"Fantastico este hotel, fica no Meatpacking, que é onde as coisas estao acontecendo em N.Y.  O staf é super atencioso,   E ele está cercado por ótimos restaurantes.... Todos num raio de 300 mt.  No último andar tem o bar / restaurante / balada Boom Boom Room.... Que é otimo e imperdivel....  Com uma vista de 360 graus da cidade.",structure,POS,balada,"[236, 242]",imperdivel,"[276, 286]",explicit
ex_0970,"Acabo de chegar de New York, onde fiquei por 4 noites no The Pod. O hotel e muito bom, limpissimo, bem-localizado e com staff prestativo e simpatico. Os quartos single, apesar de pequenos, possuem tudo de que se precisa para uma estadia agradavel. Recomendo a todos e certamente ficarei la na minha proxima visita a NY!",general,POS,hotel,"[68, 73]",bom,"[82, 85]",explicit
ex_0970,"Acabo de chegar de New York, onde fiquei por 4 noites no The Pod. O hotel e muito bom, limpissimo, bem-localizado e com staff prestativo e simpatico. Os quartos single, apesar de pequenos, possuem tudo de que se precisa para uma estadia agradavel. Recomendo a todos e certamente ficarei la na minha proxima visita a NY!",location,POS,localizado,"[103, 113]",bem,"[99, 102]",explicit
ex_0970,"Acabo de chegar de New York, onde fiquei por 4 noites no The Pod. O hotel e muito bom, limpissimo, bem-localizado e com staff prestativo e simpatico. Os quartos single, apesar de pequenos, possuem tudo de que se precisa para uma estadia agradavel. Recomendo a todos e certamente ficarei la na minha proxima visita a NY!",service,POS,staff,"[120, 125]",prestativo,"[126, 136]",explicit
ex_0364,"Veja é um hotel com tem um custo benefício ótimo, mas o problema é a esperteza dos donos. reservamos pelo booking e quando chegamos fomos surpreendidos com a informação de que não havia quartos e que seriamos alocados em outro hotel da mesma qualidade. Bom nem preciso falar que nos levaram para um hotel de péssima qualidade com banheiros sujos, péssimo atendimento (turcos mau educados), sem cobertores e toalhas e por ai vai... Bom se quiser arriscar boa sorte, mas não passam de pessoas desonestas que não pensam nos clientes.",general,NEG,hotel,"[299, 304]",qualidade,"[316, 325]",explicit
ex_0364,"Veja é um hotel com tem um custo benefício ótimo, mas o problema é a esperteza dos donos. reservamos pelo booking e quando chegamos fomos surpreendidos com a informação de que não havia quartos e que seriamos alocados em outro hotel da mesma qualidade. Bom nem preciso falar que nos levaram para um hotel de péssima qualidade com banheiros sujos, péssimo atendimento (turcos mau educados), sem cobertores e toalhas e por ai vai... Bom se quiser arriscar boa sorte, mas não passam de pessoas desonestas que não pensam nos clientes.",structure,NEG,banheiros,"[330, 339]",sujos,"[340, 345]",explicit
ex_0364,"Veja é um hotel com tem um custo benefício ótimo, mas o problema é a esperteza dos donos. reservamos pelo booking e quando chegamos fomos surpreendidos com a informação de que não havia quartos e que seriamos alocados em outro hotel da mesma qualidade. Bom nem preciso falar que nos levaram para um hotel de péssima qualidade com banheiros sujos, péssimo atendimento (turcos mau educados), sem cobertores e toalhas e por ai vai... Bom se quiser arriscar boa sorte, mas não passam de pessoas desonestas que não pensam nos clientes.",service,NEG,atendimento,"[355, 366]",péssimo,"[347, 354]",explicit
ex_0159,"Limpeza dos quartos somente 1 vez na semana- pouco- deveria ser pelo menos dia sim dia não. Deveriam trocar as toalhas diariamente. Maior controle e limpeza dos corredores, onde outros hospedes não respeitavam silencio e faziam bagunça e sujeira sem a devida repreensão dos funcionarios do hotel. Manuais de instruções dos aparelhos a disposição e regras do uso das dependencias internas, quartos e corredores. Falta de alguns utensilios .",structure,NEG,toalhas,"[111, 118]",Deveriam trocar,"[92, 107]",explicit
ex_0159,"Limpeza dos quartos somente 1 vez na semana- pouco- deveria ser pelo menos dia sim dia não. Deveriam trocar as toalhas diariamente. Maior controle e limpeza dos corredores, onde outros hospedes não respeitavam silencio e faziam bagunça e sujeira sem a devida repreensão dos funcionarios do hotel. Manuais de instruções dos aparelhos a disposição e regras do uso das dependencias internas, quartos e corredores. Falta de alguns utensilios .",structure,NEG,corredores,"[161, 171]",controle,"[138, 146]",explicit
ex_0159,"Limpeza dos quartos somente 1 vez na semana- pouco- deveria ser pelo menos dia sim dia não. Deveriam trocar as toalhas diariamente. Maior controle e limpeza dos corredores, onde outros hospedes não respeitavam silencio e faziam bagunça e sujeira sem a devida repreensão dos funcionarios do hotel. Manuais de instruções dos aparelhos a disposição e regras do uso das dependencias internas, quartos e corredores. Falta de alguns utensilios .",service,NEG,funcionarios,"[274, 286]",sem a devida repreensão,"[246, 269]",explicit
ex_0159,"Limpeza dos quartos somente 1 vez na semana- pouco- deveria ser pelo menos dia sim dia não. Deveriam trocar as toalhas diariamente. Maior controle e limpeza dos corredores, onde outros hospedes não respeitavam silencio e faziam bagunça e sujeira sem a devida repreensão dos funcionarios do hotel. Manuais de instruções dos aparelhos a disposição e regras do uso das dependencias internas, quartos e corredores. Falta de alguns utensilios .",structure,NEG,utensilios,"[427, 437]",Falta,"[411, 416]",explicit
ex_1561,"Bom hotel, quarto de bom tamanho, cama confortável, banheiro com banheira mas com ducha fixa, cafe da manha muito bom. Este hotel esta localizado em uma rua residencial sem muitas opções de restaurantes e lojas, porém andando um pouco, na vaugirard existem varias lojas, supermercados... Metro a uma caminhada de uns 10 min. Uma boa opção em Paris.",general,POS,hotel,"[4, 9]",Bom,"[0, 3]",explicit
ex_1561,"Bom hotel, quarto de bom tamanho, cama confortável, banheiro com banheira mas com ducha fixa, cafe da manha muito bom. Este hotel esta localizado em uma rua residencial sem muitas opções de restaurantes e lojas, porém andando um pouco, na vaugirard existem varias lojas, supermercados... Metro a uma caminhada de uns 10 min. Uma boa opção em Paris.",structure,POS,quarto,"[11, 17]",tamanho,"[25, 32]",explicit
ex_1561,"Bom hotel, quarto de bom tamanho, cama confortável, banheiro com banheira mas com ducha fixa, cafe da manha muito bom. Este hotel esta localizado em uma rua residencial sem muitas opções de restaurantes e lojas, porém andando um pouco, na vaugirard existem varias lojas, supermercados... Metro a uma caminhada de uns 10 min. Uma boa opção em Paris.",structure,POS,cama,"[34, 38]",confortável,"[39, 50]",explicit
ex_1561,"Bom hotel, quarto de bom tamanho, cama confortável, banheiro com banheira mas com ducha fixa, cafe da manha muito bom. Este hotel esta localizado em uma rua residencial sem muitas opções de restaurantes e lojas, porém andando um pouco, na vaugirard existem varias lojas, supermercados... Metro a uma caminhada de uns 10 min. Uma boa opção em Paris.",service,POS,cafe da manha,"[94, 107]",bom,"[114, 117]",explicit
ex_1561,"Bom hotel, quarto de bom tamanho, cama confortável, banheiro com banheira mas com ducha fixa, cafe da manha muito bom. Este hotel esta localizado em uma rua residencial sem muitas opções de restaurantes e lojas, porém andando um pouco, na vaugirard existem varias lojas, supermercados... Metro a uma caminhada de uns 10 min. Uma boa opção em Paris.",location,NEG,localizado,"[135, 145]",rua residencial sem muitas opções de restaurantes e lojas,"[153, 210]",explicit
